feature1,feature2,feature3,feature4,feature5,feature6,feature7,target
0.7904023646194616,-0.5774098378834249,-1.8805103324625128,-3.730064164732123,-4.004722177024366,4.739730326937568,3.0504180854377956,0
0.1923493607517961,-0.1713541275195125,1.8510786340615315,0.6511678210304219,-0.07598322932501089,1.1096340205228767,-0.9356509949342136,0
-1.2165939509348103,-1.424280208763554,0.9893069664632486,-0.37129175576096696,1.2486075436291038,-0.9453397664064118,-1.8800458423435784,1
-1.1622200684393362,1.0101182942729119,-1.3404287542928277,0.8480232878914372,0.8945398538429966,-2.800623295638158,0.5723192231049555,2
-2.8802702604502284,-0.4606719046632868,1.379114112317769,-3.082904706676074,0.2141683210174975,1.6951864015396787,-0.2597559474286845,0
1.564951152374956,3.0247750595277902,1.8881380062042012,-4.22258833205759,1.7668605594908755,5.410811789115184,1.6750716235923677,2
-1.0823350168002512,-0.4190054970476621,1.4955438079110754,-0.4582265513840851,-0.46526261233444566,1.2131936829580017,-0.5597732262225825,1
-2.4132014221693643,0.35951732003355596,2.4316989761912753,-2.5000851150902386,0.07574733748516016,2.7067603260800905,-0.14686788487976504,0
-0.24159735819272687,-1.3329587151416156,-0.898848104519616,-2.33039445114166,-1.6368359605670788,1.827830537773327,0.7074466865499905,3
1.2518870938795685,-1.4591200619162288,3.0964556327550263,-2.082015959702408,-0.39529219762018086,4.772039450486138,-1.473207974757439,0
1.029695215601965,2.2675680842158124,-0.1503905995367486,0.18038859599442936,2.3059932091229856,-0.7394670503467818,0.5809460224988554,2
1.544049685652329,-1.2149895561524626,0.03244039530011811,-2.6243354318418417,-0.7699968024259289,3.2121373601758374,0.16011533998052913,0
1.063917046200371,-1.3289246991373802,1.6475198496900343,-1.8250241767528341,-0.35536174793705044,3.279717739248758,-0.9220104421755582,0
-1.279396884066439,0.36474412973375003,-1.3166392607421629,2.168406716804154,2.127063256237063,-5.0335255970798976,-0.7748649440301142,2
2.019484490042057,2.5686350700698988,0.7690078993294557,-1.1475395571440394,-1.118531278210178,4.310417859397209,2.352141201616702,2
-2.035568279921806,2.7351717180182087,-1.3085929579612627,2.120547010137426,-1.8729347690279625,-1.6760176018689337,2.7013344635807353,0
-2.7300505662503,1.3251586647531355,-1.9189283199519926,-0.1676278362130057,-0.6551929890091872,-2.073928659035469,1.9256589910018347,3
-1.9966106489956763,-0.5032473961948019,0.29512171714284796,0.904535225036585,1.1658047868063037,-2.6354470782178128,-1.2632991507103348,1
1.3992739611918368,-1.66059491361302,-0.6100447745673696,-1.0722956663864147,-0.8450145925329902,1.2766663797922115,-0.2580053397516936,0
1.6700412670746299,-0.7497015580731257,-0.8323517145406881,1.2553585610462572,0.27386172921076823,-1.1914058272831707,-0.6031701673892632,1
-1.1608502445177775,-0.06232789005706374,0.7487185761569777,5.046287960704013,1.8043582542958858,-5.471134205079594,-2.401639221127331,1
-0.8919080068421223,1.3362303565358236,-1.843691067962729,-0.4337846840692774,-0.008709828238195216,-1.252009974825089,1.7199962820131154,2
-1.3712740751185057,1.5287208919541992,0.5384855788634442,-2.216631278017948,0.40576098492035373,1.6150718762242497,1.1925582567825779,2
0.18981170719639562,1.1850912712349988,0.23924600213293434,1.4462873115141506,3.4243744917159615,-3.080102791372315,-1.1631492750947197,2
0.42316831423126333,-1.0949776044032051,4.178270436172074,-1.814126399357476,0.3316877347519971,4.543608349226969,-2.040300927709124,0
-0.7292951037693578,-0.014568787970028585,-1.7421992146797656,-2.5996263480080684,-3.2520706436931492,2.6969845044626197,2.739662198610659,3
-1.5278332673106765,-0.7469055275710985,0.9738789501896615,-2.0201502457932783,-0.25965352775672623,1.5359675574765805,-0.31850276765994634,0
0.13590232975274508,0.4007481318789011,-1.0446709797153217,0.4305609898581114,1.0093225632005172,-1.7666586278441447,0.11361383439014046,2
0.3328473227508413,-0.45379844129139535,2.082895993900247,0.43233875471222083,-1.1357438323142994,2.2674465766029686,-0.6822959290623909,0
1.5905639732244765,-3.0420240311960436,-1.6845173797410253,-0.36110236542130303,0.8348097276990746,-1.7567273872313574,-1.757241431562383,1
-3.4193656626881657,1.1823572414169439,-2.459948184522327,1.9811374577434115,-0.22562936149675705,-4.999069713740488,1.2941936448669258,2
0.6905035284445905,2.120769591281019,0.5166351811068212,-1.388667830329961,2.1741977815534312,0.9342273618374938,0.6602552818230906,2
-1.5098178235074098,-0.9762971249723433,3.0655000551258227,-2.3775890884528277,-0.18255156208130252,3.423200163336459,-1.2140450937379563,3
-1.1286033591521842,-2.190868200029676,0.16306454830633976,0.1965324973649275,1.0573683028285084,-2.120181251248008,-2.1567222591867496,1
-0.7953952441727132,1.279468083225515,0.9497037566573426,1.7319421378887463,-1.8706998797585102,0.7412633560909008,0.9527932495618827,0
-1.8371063129861591,-1.5613327471297158,-0.5051761629083644,1.129245857564726,-0.42373991916444,-2.5078881561167776,-1.0329090910501577,1
4.06728864749925,-1.146811617422789,1.5360409974695894,2.216758944187292,1.2099971330959014,0.4977256582096336,-2.374825724789933,2
-1.177005233180323,1.1179513859088928,-1.6018421680673827,0.3042143799823189,-0.6926928168695163,-1.3573212068849114,1.6006933404160892,2
-0.41527003544492425,-0.698207621275952,1.4839048398116272,-0.24820410664150283,1.219371450636069,0.053935591508656414,-1.553263046802355,0
-0.05319546592875701,1.7453248741850056,1.7999391907526496,0.4925575292977542,1.0337474039014027,0.8044115951908097,-0.042418483315564956,3
3.0537141229549585,-1.3889723847206499,2.6617966916962046,-0.28202423833242785,3.6454129026607376,0.953683153997457,-3.493749157515405,2
2.030473711139831,-2.4904907850378377,4.330644490188519,-3.153417398969287,-0.05105420743036426,6.50986318069569,-2.539291769310275,0
-1.8808151266850963,0.8507441079382861,-0.30069572996115057,-0.926827482015389,0.027509822183751975,-0.3177038970324954,0.8781426993793708,3
1.0155579535833104,-1.5990449589774312,-1.8970686591639205,-1.450462813320117,-0.18321739726384378,-0.17138485893312339,0.05073415208137973,1
-0.6399993804105711,-1.4329717743059252,-0.05648228639198183,-1.4543736005770693,-0.5692655211876185,0.7570812402958608,-0.38815187401161544,0
-1.1298841947264489,3.5878766126342065,-0.05370898026023674,1.8921407533100285,1.0879345574276316,-1.926441612519145,1.5581540026713825,2
2.8294157287493427,0.7518590570556792,0.7251579537946059,0.6519774419935453,4.476550984767579,-1.4882111493559644,-1.8722691954447785,2
-0.920081285232152,1.7340147770751513,0.2603992757442797,-0.8581025782596333,1.933075022171042,-0.5412142407068314,0.42677754601744894,3
-1.5474813682449153,-0.4611257241482538,-0.7364979682250915,-0.32049814509299457,-0.4496460660592947,-1.0158104955747402,0.19826408827898703,3
0.8076546500086141,-2.540919516844623,1.5728597369455062,0.7613688187803433,-0.12270864362577383,0.4514852617402614,-2.486300282023661,1
0.7513613367199985,-1.1062981505409992,1.313200067937808,-1.8936676133394341,-0.26925033781452246,2.8880380267004053,-0.6699325928590566,0
-0.9107356018859099,-0.4637556718051332,-1.5654359921130274,-0.38617933887289113,-0.872093618359696,-0.9693474381332351,0.7318024726040694,3
2.0517335282526084,0.049613142404036914,-2.501342221001222,-0.14136954640026467,2.383728072714979,-2.5723276714461076,-0.025454578123039175,1
-0.14042398282873136,1.1234159728793593,-1.990325931390343,-2.640210244675771,-3.2150053754793957,3.1742022298981016,3.6396338330968194,3
0.016668778471486734,-2.4104163464500816,-0.8433088156450437,-2.0304958491550575,-1.3824849098443543,1.2574947125928726,-0.2528049810597819,3
3.6669864461058737,1.8373518562258244,1.3330318337439429,-1.679360160213494,2.4015135393109115,3.248753126150993,0.19321340685070518,2
0.47298628743537674,1.5767713401727408,-0.6331360590949392,0.8679447792957238,2.880703078529617,-2.64397574398991,-0.16498304060027247,2
-1.3744592961059041,0.08629442266482124,-1.4559231825151757,-1.8250171997041682,-2.408551093944099,1.342791457570448,2.114996983105439,3
-2.6804853002829434,-0.7494864287735776,-2.5316176184795665,0.42574517467803563,-0.9790561677776788,-3.4135681166550804,0.7029817899565557,2
0.08394567456275004,-2.4486623610709235,-0.23177051988831066,0.30807082470966196,3.061664288799699,-3.443702291021063,-3.099432202736057,0
-3.2353464224588753,1.8515332604359256,-1.9390338465635861,1.4057542732058868,-1.8248296652621177,-2.5966548892455754,2.4406082015163797,2
-1.0295567605788205,-1.8907539795564845,0.4578599021492685,-0.36957526234718974,0.3910363195967057,-0.7739548745751825,-1.6134405140210977,1
1.64266043586395,3.659699123149519,1.661400217248423,-3.9321850317001243,0.37987237940156837,6.273300418649505,2.768944915435768,2
0.09213228292856002,-1.3074927397659204,-0.44249876620507,1.0436493836999687,4.219471317658204,-4.728849420894505,-2.9241436205551414,2
-1.794802426692901,1.351477550507317,-0.8042885960249495,-0.569189715269402,0.38184025397717036,-1.0852475303654003,1.1731502993002243,3
1.441546928306045,0.6740567997539395,1.7445360048266916,-1.8736591891874115,1.131448703861619,3.0990332854462435,-0.20719055667578015,2
0.22413096124772658,-0.3971018738593748,-1.4802975567236691,2.534365517953682,1.7860411075360991,-4.594376796256284,-1.1459602159698818,1
-2.1307745198248877,1.1722181281820006,-1.196849412336218,1.7193704538078356,1.2685082755403376,-4.158454201390712,0.2267281523135782,2
-0.6215038270673436,-1.2376615106462454,0.1748356301695465,-1.2961052551347498,-0.8631085104756122,1.1110920625531138,-0.2422339275229749,0
-1.729798886569167,-1.2654666043871399,-0.25720093874011085,1.7490528162753636,0.33843755717929314,-3.22677221560119,-1.413344865799145,1
-0.6405175760199517,-0.8779564509437081,1.0928103922336028,0.08211495312263484,1.4156688852108406,-0.861656305708904,-1.7075490064676866,0
-0.8354121036171874,-2.030196220035051,-0.48267142272509855,0.23715983589013434,0.813824082635753,-2.2863900122676655,-1.692939753789227,3
-2.1176689875839885,-1.6669110175767416,-0.20051758019845933,1.034133463743311,1.8602628595234383,-4.092042851988918,-2.244887581960395,3
2.293927114205563,-1.5893760845930824,-1.0288914288056084,-0.24192004146997848,0.24608307362528237,-0.03416647512863034,-0.7273616319655056,1
1.4752237012487406,-1.6576843999957362,-0.8355359845615894,0.4621367489731313,0.9205705706383505,-1.4292845200301771,-1.3460237760355174,1
1.7705733820987017,-1.8383592957271393,-1.3102563246813919,0.29574788819723363,0.9774235991201166,-1.6177122217366422,-1.2726966040243421,1
-1.0428168726859541,0.9134044134490111,0.5893207631922734,-1.178913990909772,0.8138304952544444,0.5118736035953816,0.3110642927890164,3
-0.9760441224849543,-1.0022190423150101,0.25890031576590966,1.2277417964922963,-0.9721952478840521,-0.8935330587778564,-0.6810157117988205,1
0.2957053714508495,-0.8993782260540788,-0.6356627481059488,-2.189100491993525,-0.9366135245439275,1.8356673689956196,0.5729654082626046,3
-1.2871686267394458,2.166500220433692,-1.585979814320139,0.22878846872563674,0.48757285428406383,-1.915873009102559,1.8098053105167917,3
1.2354921140401638,0.6559042688126233,0.43834506112095584,0.8896762162822278,2.0295234877866255,-0.9929077914665873,-0.8143169411503552,2
-2.321324901756267,-0.31703105736496606,1.5058504530147956,-1.9990324937583503,0.3632940576103577,1.172510243970505,-0.5244242270815707,0
-0.07812418168193469,4.114410534310344,0.1297800134160405,1.1247107768476667,0.6830471870310291,-0.10405184047508516,2.2553176438017126,2
0.7187398635109865,-1.8437377859345794,-0.18474592898437936,-0.5068781086615519,0.18808787942494154,-0.044329961828248235,-1.170751231614816,0
1.6241112199231165,-0.8712446236474234,0.024766259359267018,1.3339389227149698,2.2139143921397935,-2.0756244975594025,-1.914154305798516,1
0.29850935535881185,-0.5423577440037021,0.28234912309027393,3.8674624187237785,0.5403343504144613,-3.282093794717304,-1.666265416026765,1
1.3097803767650307,1.5939173855125748,1.0667031240112317,-1.757755881284361,0.9088647004200165,2.823050845312715,0.763886973149961,2
-0.4148959719511316,-1.1337054787938983,0.1896433608341903,-1.257149524676935,-1.0613319545138822,1.3887537121793867,-0.08903314790204171,0
-1.8396721094490038,0.18268561297444008,2.2822915416191276,-0.48173697894851586,0.6592761185281888,0.7893405161423801,-0.9573917370886615,0
0.3784337670386576,-0.17522853882743616,-0.08155968632262645,0.26425950717613245,-1.5888436604128762,1.0768469437920185,0.5756362717893885,0
-0.3713756867882616,-1.9060038695636132,-0.3466710231068757,-0.7867643918385279,0.3019173823070722,-0.6679391873435184,-1.163679819561,3
2.4892637310563224,-3.344251633740366,5.68180561657418,-3.7321753112606464,0.5086245156299971,7.660189614776339,-3.750162224628579,0
-3.7279163367304182,-1.1879494016045467,1.0881870199403463,-2.7419739549189845,2.6995413406458404,-1.3873602518276986,-1.8958531568696557,0
0.7243989078236026,2.1780989438875045,2.379318122503416,-0.01078173091136736,2.681400611915331,1.010450762309613,-0.5650736080715644,3
-0.1048953377754186,-1.710975085901119,0.629416271231476,-0.4261905855412661,2.245496890221551,-1.4123933563546756,-2.3596405754721186,0
1.7549578216773507,0.6317235704965771,0.40420327484785856,-1.4810439727902338,1.387337002927838,1.6525698766613224,0.06279925230278514,2
