feature1,feature2,feature3,feature4,target
0.885598395131746,-0.058136270551038184,-0.5023935756359934,-0.07288041501157504,4.999557425685968
1.391696007737329,0.35093754634857266,0.31144505265339584,-0.7806848738622147,56.61323374911562
-0.5997346358274283,-0.0722715304250009,1.5411577633935432,-0.38491354492137736,43.37453898081297
1.108149567337402,1.9244394966659117,-0.06848470387059778,1.9855211080815245,50.22630793272062
-0.7245981541429894,-1.4850267972274223,-1.7552026731313477,-0.25464865473800824,-107.18788760380201
0.13654624341225424,-0.12727027543880276,-0.8810280458565171,-0.5065035598881328,-32.60440186178357
0.2959020388178626,0.2238273471396356,0.14080080713276222,-0.8454337630866595,16.629503113308214
-1.2332924385503958,-0.7068697376306317,0.4739435979571418,0.5153323201804408,-24.496265319664808
2.2928255923635623,0.6026138920096177,0.2223821205395689,-0.31755298064773974,81.92276665139664
-0.15772134298492904,-1.7591559842609445,-1.743006192373904,0.528999793799387,-93.21765409439729
0.9158653962404778,-1.606429381304714,-0.26676231944761936,0.15313743593574752,-1.4531283158695647
-0.5978559525548374,-1.1081351049413062,1.0190439641849107,0.23868280899866764,11.373564062833552
-1.2283460029461204,0.5279472028305738,0.6974116785855543,-1.2537729171450553,-2.0743653103183313
-0.1959428448390699,0.8172718447189331,-0.010530570391048323,0.20728750292838485,2.7318404097199083
0.04325267498733241,1.0377449024116674,-0.19094079181405887,-0.3699478884071847,4.850013721934254
-1.7389330602785766,-0.973288588706544,-1.030304803409228,-0.364791323441297,-102.130358051797
0.6367408484292433,1.515499626092917,-0.5659777500937656,-0.7917611845518447,12.255983656774557
1.3525430930549172,1.5357201828532872,-0.6193021475560416,0.17938659255933986,31.11305345176692
-0.6353864792021755,0.14756460363403895,0.4437749656655878,-0.7665851617037778,0.8857853270973841
-0.15591850577320696,-2.5153801353203,-1.1048966145465535,-1.7214841045309346,-75.85544711643664
-0.6726026697934688,0.4759869568609136,-0.6951234658299295,-0.47993170232732074,-42.13237605435603
-0.6439302790766173,-0.42824955370786466,-0.08555899758898067,-1.5960655690324042,-26.73124732465793
-1.0654540660231704,1.0421872987957124,-1.298151785509569,0.9763057114004219,-71.49407309987359
-0.23049264804037864,0.3341018572360835,-0.4902888339421083,-1.0295816161937763,-22.657779329817686
0.16989862248312343,-1.0119736720477444,-0.8505713665547523,1.5206314487201913,-39.9869256558399
-0.08436630176615673,-0.018726953170658013,1.6857738869413574,-1.3488426642023505,64.68268366564511
1.0903928079237488,-1.3409668969100208,-0.9937813015301648,0.6976651555296021,-22.55733037919542
-1.1680656080065153,-1.6794931529847894,-0.9257898246960906,-0.2001062813960757,-89.029195981864
1.649683910250804,-0.20770057122192775,0.23337276108531052,-0.34727435978137033,54.93932980959714
-0.2457674320415931,1.0592324173618408,1.9932446877829504,0.16285956265177468,83.9372276551182
-0.3769370381675692,0.47830031026696396,-1.0482244953752784,-1.624039703010224,-47.63243715714653
-0.7723874475082688,-0.16837387331403514,-0.7339926907077667,1.0146444265305488,-53.54781457628651
0.4115425245792125,-1.6112229490007706,0.7922890239143999,-0.5900124268669172,26.163118323315356
0.18041656585241939,0.45081113053711647,-1.261124203345538,-0.04154890709025706,-40.26224423726868
0.7466236451611583,0.846646127036238,0.17616471740158268,-0.6535710649384776,37.85407284327742
-0.8081719995206114,0.7877818001755131,0.20161958505889815,1.8004380563288396,-6.876593488304065
-0.09626622862550353,0.1443090836787455,0.7126092655846576,0.5951014716668838,27.230371056017997
0.7875136169344793,0.43159102422109874,0.6618066541473906,0.5340248827155971,53.94972768878509
-0.18217236150899707,0.20509139255355568,-0.8177539234020473,-0.9122590162918572,-35.73043784412459
-0.3211572832998646,0.345575314846821,0.35895722438327266,0.8307779103236388,8.756234751782344
0.4534916646935676,1.436484847944397,0.11003552638528041,0.5549057594036085,33.08601331550915
-0.7900287072753281,-0.7432097311353114,1.1958235958838197,-0.7260739248337909,16.80488123845029
0.7922048093587826,-0.014882075850918785,0.4760910847918466,-0.8912256973389281,41.84008728059487
0.2114771245983088,-1.2215043525911047,0.09797715068504616,1.035686862754023,-3.159500371483541
-1.424827177503744,1.390145667859265,-0.11530657596004311,-0.2957046374076881,-30.91322216674822
0.5357750904854418,-0.4442171506951917,-0.8959702779708634,-0.07715100857494755,-25.04528677055311
-1.422511485248331,0.44931117248601626,1.5913932821072583,-0.6071142691325958,27.14910081031517
-0.6616431794229642,-0.05602824739630195,0.8813369669320962,-0.91063263061888,15.399481844410545
1.3567026965034386,0.6320209966329807,1.3407398669809145,1.7056589284283112,99.74940096622444
-1.077152676010134,-1.7644764738080299,0.5181659271974618,-0.2764878680564095,-29.636092671093742
-0.1284782722253203,-0.27358615570812456,-0.08001962756780039,0.6191709248493067,-9.88221843793602
0.0034594245533828656,-0.6595558441942231,0.5306935125437341,1.57248040362874,14.165189928708585
-0.27248973796738224,0.8621868195278436,-0.12614899432605384,-0.42786380475150215,-3.621423534876145
0.9106933588046631,0.524781127605405,-1.0070975766811203,-0.85906523129532,-8.12781206393013
0.6623868330910606,-0.7889664260851207,-0.35303865528358586,-1.9201210530013992,-3.4139920471428358
-0.10206755726468962,-0.6654870779826921,-0.11172165997757691,0.5284658188398059,-14.619982794217954
1.0563281320386935,-0.6462787765401455,-1.2841854065576703,-0.10309425969949124,-27.63298721631856
0.4776579310282778,0.32115559066252514,0.027332902176315812,2.9824784018961887,18.42330318802917
0.5083633905838937,0.7215149506692977,-0.11505151516259268,-2.155557227504235,17.956360289928753
-0.4513432732366455,-0.11209785310034248,-0.8110479265891344,-1.2482874007409261,-46.702228999972135
0.6354255830524135,0.07087911373001364,0.030683126006189037,-0.715730066066232,20.42823412664866
0.20082525960099556,1.3918429567363255,-2.2770655061581055,-0.5097135480302577,-70.0729071148346
0.34900839363655806,0.9577398295054117,-0.47572344080479734,-0.19492613985681134,1.4813243441848307
-0.7756417028254066,-0.8931104162010111,-1.4610622224122467,-0.7895192698714062,-90.51967490980999
-1.1330478637644985,0.616336286182395,-0.8278494887987263,0.18005826828352336,-59.27540265370732
-1.9805584845318676,1.0035843485314733,1.3851133787380725,-0.42675398272504456,8.712323853418582
0.3439062457255315,-0.030381666909228958,-1.9618894613326272,-0.22353472513685946,-68.71200097380563
0.3954519512248109,1.2025058293633228,-0.6967437428274296,2.7799793925002683,-3.3523619386600885
-0.26749506465495043,-0.03872988685343682,1.7686776358684333,-1.1361900120581603,62.46441537991587
0.22583137224510638,-0.09372042853145908,-2.8706218563620154,0.8051441121767181,-109.11922513342655
-0.8704911773660768,-0.47520099644234626,-0.08805510022073675,0.9466353359709532,-33.912093963664105
-0.7913209197553999,0.8988150586485323,2.2727254659174485,-0.445809393169112,77.53685668376299
0.956061442097315,0.31577015308423567,0.3333848798235251,0.7315426171510401,44.46976542388124
-0.6250402125234537,-0.28808189985492816,-0.19354884732755526,-0.11228496163417966,-28.980791518690932
